cell_id,recording_id,trial_local_one_based,trial_cell_global_zero_based,split,sequence_index,live_start_inclusive,live_stop_exclusive,scored_start_inclusive,scored_stop_exclusive,scored_bins,source_image_id,source_artifact
67#7,lSS01086,1,0,train,0,0,150,30,150,120,lSS01086-live-frames-000000-000149-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,1,0,150,30,150,120,lSS01086-live-frames-000000-000149-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,2,0,150,30,150,120,lSS01086-live-frames-000000-000149-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,3,0,150,30,150,120,lSS01086-live-frames-000000-000149-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,4,0,150,30,150,120,lSS01086-live-frames-000000-000149-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,5,0,150,30,150,120,lSS01086-live-frames-000000-000149-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,6,150,300,180,300,120,lSS01086-live-frames-000150-000299-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,7,150,300,180,300,120,lSS01086-live-frames-000150-000299-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,8,150,300,180,300,120,lSS01086-live-frames-000150-000299-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,9,150,300,180,300,120,lSS01086-live-frames-000150-000299-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,10,150,300,180,300,120,lSS01086-live-frames-000150-000299-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,11,150,300,180,300,120,lSS01086-live-frames-000150-000299-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,12,300,450,330,450,120,lSS01086-live-frames-000300-000449-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,13,300,450,330,450,120,lSS01086-live-frames-000300-000449-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,14,300,450,330,450,120,lSS01086-live-frames-000300-000449-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,15,300,450,330,450,120,lSS01086-live-frames-000300-000449-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,16,300,450,330,450,120,lSS01086-live-frames-000300-000449-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,17,300,450,330,450,120,lSS01086-live-frames-000300-000449-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,18,450,600,480,600,120,lSS01086-live-frames-000450-000599-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,19,450,600,480,600,120,lSS01086-live-frames-000450-000599-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,20,450,600,480,600,120,lSS01086-live-frames-000450-000599-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,21,450,600,480,600,120,lSS01086-live-frames-000450-000599-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,22,450,600,480,600,120,lSS01086-live-frames-000450-000599-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,23,450,600,480,600,120,lSS01086-live-frames-000450-000599-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,24,600,750,630,750,120,lSS01086-live-frames-000600-000749-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,25,600,750,630,750,120,lSS01086-live-frames-000600-000749-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,26,600,750,630,750,120,lSS01086-live-frames-000600-000749-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,27,600,750,630,750,120,lSS01086-live-frames-000600-000749-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,28,600,750,630,750,120,lSS01086-live-frames-000600-000749-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,29,600,750,630,750,120,lSS01086-live-frames-000600-000749-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,30,750,900,780,900,120,lSS01086-live-frames-000750-000899-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,31,750,900,780,900,120,lSS01086-live-frames-000750-000899-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,32,750,900,780,900,120,lSS01086-live-frames-000750-000899-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,33,750,900,780,900,120,lSS01086-live-frames-000750-000899-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,34,750,900,780,900,120,lSS01086-live-frames-000750-000899-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,35,750,900,780,900,120,lSS01086-live-frames-000750-000899-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,36,900,1050,930,1050,120,lSS01086-live-frames-000900-001049-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,37,900,1050,930,1050,120,lSS01086-live-frames-000900-001049-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,38,900,1050,930,1050,120,lSS01086-live-frames-000900-001049-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,39,900,1050,930,1050,120,lSS01086-live-frames-000900-001049-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,40,900,1050,930,1050,120,lSS01086-live-frames-000900-001049-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,41,900,1050,930,1050,120,lSS01086-live-frames-000900-001049-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,42,1050,1200,1080,1200,120,lSS01086-live-frames-001050-001199-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,43,1050,1200,1080,1200,120,lSS01086-live-frames-001050-001199-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,44,1050,1200,1080,1200,120,lSS01086-live-frames-001050-001199-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,45,1050,1200,1080,1200,120,lSS01086-live-frames-001050-001199-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,46,1050,1200,1080,1200,120,lSS01086-live-frames-001050-001199-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,47,1050,1200,1080,1200,120,lSS01086-live-frames-001050-001199-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,48,1200,1350,1230,1350,120,lSS01086-live-frames-001200-001349-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,49,1200,1350,1230,1350,120,lSS01086-live-frames-001200-001349-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,50,1200,1350,1230,1350,120,lSS01086-live-frames-001200-001349-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,51,1200,1350,1230,1350,120,lSS01086-live-frames-001200-001349-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,52,1200,1350,1230,1350,120,lSS01086-live-frames-001200-001349-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,53,1200,1350,1230,1350,120,lSS01086-live-frames-001200-001349-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,54,1350,1500,1380,1500,120,lSS01086-live-frames-001350-001499-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,55,1350,1500,1380,1500,120,lSS01086-live-frames-001350-001499-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,56,1350,1500,1380,1500,120,lSS01086-live-frames-001350-001499-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,57,1350,1500,1380,1500,120,lSS01086-live-frames-001350-001499-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,58,1350,1500,1380,1500,120,lSS01086-live-frames-001350-001499-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,59,1350,1500,1380,1500,120,lSS01086-live-frames-001350-001499-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,60,1500,1650,1530,1650,120,lSS01086-live-frames-001500-001649-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,61,1500,1650,1530,1650,120,lSS01086-live-frames-001500-001649-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,62,1500,1650,1530,1650,120,lSS01086-live-frames-001500-001649-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,63,1500,1650,1530,1650,120,lSS01086-live-frames-001500-001649-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,64,1500,1650,1530,1650,120,lSS01086-live-frames-001500-001649-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,65,1500,1650,1530,1650,120,lSS01086-live-frames-001500-001649-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,66,1650,1800,1680,1800,120,lSS01086-live-frames-001650-001799-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,67,1650,1800,1680,1800,120,lSS01086-live-frames-001650-001799-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,68,1650,1800,1680,1800,120,lSS01086-live-frames-001650-001799-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,69,1650,1800,1680,1800,120,lSS01086-live-frames-001650-001799-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,70,1650,1800,1680,1800,120,lSS01086-live-frames-001650-001799-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,71,1650,1800,1680,1800,120,lSS01086-live-frames-001650-001799-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,72,1800,1950,1830,1950,120,lSS01086-live-frames-001800-001949-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,73,1800,1950,1830,1950,120,lSS01086-live-frames-001800-001949-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,74,1800,1950,1830,1950,120,lSS01086-live-frames-001800-001949-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,75,1800,1950,1830,1950,120,lSS01086-live-frames-001800-001949-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,76,1800,1950,1830,1950,120,lSS01086-live-frames-001800-001949-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,77,1800,1950,1830,1950,120,lSS01086-live-frames-001800-001949-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,78,1950,2100,1980,2100,120,lSS01086-live-frames-001950-002099-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,79,1950,2100,1980,2100,120,lSS01086-live-frames-001950-002099-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,80,1950,2100,1980,2100,120,lSS01086-live-frames-001950-002099-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,81,1950,2100,1980,2100,120,lSS01086-live-frames-001950-002099-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,82,1950,2100,1980,2100,120,lSS01086-live-frames-001950-002099-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,83,1950,2100,1980,2100,120,lSS01086-live-frames-001950-002099-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,84,2100,2250,2130,2250,120,lSS01086-live-frames-002100-002249-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,85,2100,2250,2130,2250,120,lSS01086-live-frames-002100-002249-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,86,2100,2250,2130,2250,120,lSS01086-live-frames-002100-002249-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,87,2100,2250,2130,2250,120,lSS01086-live-frames-002100-002249-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,88,2100,2250,2130,2250,120,lSS01086-live-frames-002100-002249-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,89,2100,2250,2130,2250,120,lSS01086-live-frames-002100-002249-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,train,90,2250,2400,2280,2400,120,lSS01086-live-frames-002250-002399-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,train,91,2250,2400,2280,2400,120,lSS01086-live-frames-002250-002399-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,train,92,2250,2400,2280,2400,120,lSS01086-live-frames-002250-002399-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,train,93,2250,2400,2280,2400,120,lSS01086-live-frames-002250-002399-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,train,94,2250,2400,2280,2400,120,lSS01086-live-frames-002250-002399-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,train,95,2250,2400,2280,2400,120,lSS01086-live-frames-002250-002399-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,96,0,150,30,150,120,lSS01087-live-frames-000000-000149-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,97,150,300,180,300,120,lSS01087-live-frames-000150-000299-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,98,300,450,330,450,120,lSS01087-live-frames-000300-000449-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,99,450,600,480,600,120,lSS01087-live-frames-000450-000599-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,100,600,750,630,750,120,lSS01087-live-frames-000600-000749-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,101,750,900,780,900,120,lSS01087-live-frames-000750-000899-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,102,900,1050,930,1050,120,lSS01087-live-frames-000900-001049-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,103,1050,1200,1080,1200,120,lSS01087-live-frames-001050-001199-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,104,1200,1350,1230,1350,120,lSS01087-live-frames-001200-001349-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,105,1350,1500,1380,1500,120,lSS01087-live-frames-001350-001499-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,106,1500,1650,1530,1650,120,lSS01087-live-frames-001500-001649-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,107,1650,1800,1680,1800,120,lSS01087-live-frames-001650-001799-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,108,1800,1950,1830,1950,120,lSS01087-live-frames-001800-001949-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,109,1950,2100,1980,2100,120,lSS01087-live-frames-001950-002099-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,110,2100,2250,2130,2250,120,lSS01087-live-frames-002100-002249-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01087,1,6,train,111,2250,2400,2280,2400,120,lSS01087-live-frames-002250-002399-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,validation,0,2400,2550,2430,2550,120,lSS01086-live-frames-002400-002549-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,validation,1,2400,2550,2430,2550,120,lSS01086-live-frames-002400-002549-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,validation,2,2400,2550,2430,2550,120,lSS01086-live-frames-002400-002549-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,validation,3,2400,2550,2430,2550,120,lSS01086-live-frames-002400-002549-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,validation,4,2400,2550,2430,2550,120,lSS01086-live-frames-002400-002549-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,validation,5,2400,2550,2430,2550,120,lSS01086-live-frames-002400-002549-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,validation,6,2550,2700,2580,2700,120,lSS01086-live-frames-002550-002699-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,validation,7,2550,2700,2580,2700,120,lSS01086-live-frames-002550-002699-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,validation,8,2550,2700,2580,2700,120,lSS01086-live-frames-002550-002699-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,validation,9,2550,2700,2580,2700,120,lSS01086-live-frames-002550-002699-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,validation,10,2550,2700,2580,2700,120,lSS01086-live-frames-002550-002699-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,validation,11,2550,2700,2580,2700,120,lSS01086-live-frames-002550-002699-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,validation,12,2700,2850,2730,2850,120,lSS01086-live-frames-002700-002849-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,validation,13,2700,2850,2730,2850,120,lSS01086-live-frames-002700-002849-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,validation,14,2700,2850,2730,2850,120,lSS01086-live-frames-002700-002849-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,validation,15,2700,2850,2730,2850,120,lSS01086-live-frames-002700-002849-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,validation,16,2700,2850,2730,2850,120,lSS01086-live-frames-002700-002849-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,validation,17,2700,2850,2730,2850,120,lSS01086-live-frames-002700-002849-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,1,0,validation,18,2850,3000,2880,3000,120,lSS01086-live-frames-002850-002999-trial-1,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,2,1,validation,19,2850,3000,2880,3000,120,lSS01086-live-frames-002850-002999-trial-2,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,3,2,validation,20,2850,3000,2880,3000,120,lSS01086-live-frames-002850-002999-trial-3,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,4,3,validation,21,2850,3000,2880,3000,120,lSS01086-live-frames-002850-002999-trial-4,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,5,4,validation,22,2850,3000,2880,3000,120,lSS01086-live-frames-002850-002999-trial-5,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
67#7,lSS01086,6,5,validation,23,2850,3000,2880,3000,120,lSS01086-live-frames-002850-002999-trial-6,.omo/evidence/compact_causal_cnn_baseline/inputs/67_7.pt
