artifact_path,lineage,recording_or_cell,accessed_live_range,stimulus_accessed,spikes_or_targets_accessed,model_predictions_computed,NLL_or_metric_computed,used_for_training,used_for_model_selection,used_for_architecture_decision,only_hash_or_metadata_access,classification,evidence
.omo/evidence/compact_causal_cnn_baseline/cells/67_21/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_21,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=f519c42ee88e63b27bb64fe5c969d3a9003cba097193039fd099a88b689aca5d; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/67_26/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_26,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=74e7215862309043e482a998c5f386145dfe98f0fb166ab589eebc9bb5c5bf15; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/67_33/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_33,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=9f4f2b12fd2b3c7b6a3631bbdbd70cc0f1db73f165cf134def18bafadb0ef120; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/67_34/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_34,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=2917521f3dc82f5e4b2c2f7ef57f2ae10cb27ab9ec7a6bd7190fa7dfb2ed9c97; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/67_4/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=19b1bc2171ba91b3d0a25187a51c29a7c84ee112c3717721503aaefc227826d0; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/67_6/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_6,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=c2b89beef17c92dfcdb1da0430c92e5107f48db835c463d80749d82bab97fffa; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/67_7/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\67_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=eac5038711658fec54b228459554ff9a3bf4835238ea527f0694abef3e94f9bc; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/68_10/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\68_10,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=f31de0cd78c2d5ba872869e137daa062b008de53ee82c91ed5d1830318b0dfe1; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/68_11/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\68_11,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=3036fc99cdcce58511bb92a5d9a45a5d0937d0b27f5fb80df5dac11f9c8905d0; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/68_3/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\68_3,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=01e20574d3281752cb1f57a1218ae309a522f0538ab72d215f722b2951dc3e6f; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/68_4/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\68_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=a08810ef1829303f0a1fbd15a7a52ee06169218d05bc287705a2b6a1b3c565ca; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/68_7/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\68_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=51d8ad983759dde5137044f708449b32ca7ed9aa337635b09c0f87c667d48177; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/69_21/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\69_21,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=f744eff24df83bc4f68073fe06388adca562a34c2fd3cfc12a49474fe8d52468; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/69_3/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\69_3,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=b428fcb3fdd23511119e49a3a35fe4e512b8828bf3d863c98769b4182cfdc74a; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/69_4/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\69_4,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=69a66b7957dc2df3aad4ba32e9ac1c0805adff3a9198d77db000c508cc394a0a; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/69_6/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\69_6,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=3db8824f75f698d7596949cd7d3dcd7fd75814877d4c50285775401fe7ed3b9d; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/69_7/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\69_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=fc9df9ab8de06d064aee7d85ee5653427b7ecada3be76f85bff22d0d39bda0f4; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/70_1/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\70_1,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=985c257fa728330f948ff50927af96b0d1c323efcd4f4c56169d0f616f27b26a; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/70_15/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\70_15,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=679e292a4fb7258292e8192f07216c23a0914ad3642f991d74ff381e0617da0d; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/70_34/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\70_34,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=d2bba9edd8c1aa0bb38798b4fd146ff7326e41929fd2052307449b912cf43530; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/cells/70_7/validation-predictions.pt,.omo\evidence\compact_causal_cnn_baseline\cells\70_7,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [2400,3000)",True,True,True,True,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=46f999f5ccc03a77caad1cec53a7559d35df7c91de9c7ee1414b8685daaa2ca4; field paths=logits_raw;logits_trained;target;valid_mask;source_image_ids;trial_indices
.omo/evidence/compact_causal_cnn_baseline/inputs/67_14.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=deb07e2a15e54df0d0a94b8dc68640eb26909f3592691fe943a7ece9f1ecce77; field paths=train;validation;history;cell_id
.omo/evidence/compact_causal_cnn_baseline/inputs/67_21.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=05cf91462158b9c4578897aa3970749700c254c246226b5102c65b978f468c26; field paths=train;validation;history;cell_id
.omo/evidence/compact_causal_cnn_baseline/inputs/67_26.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=44d1c8cbb45c52f4a2c79318b64f934807166785ec918ea955bc8fdc5066de99; field paths=train;validation;history;cell_id
.omo/evidence/compact_causal_cnn_baseline/inputs/67_33.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=739d53e255d4e565fa581702acdf42958c887b34c05c97265656c239666a3f0b; field paths=train;validation;history;cell_id
.omo/evidence/compact_causal_cnn_baseline/inputs/67_34.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=b8067fe6e6be4357c3ada12e4654341af11e5f37aebce4e2438ec527f3c256c9; field paths=train;validation;history;cell_id
.omo/evidence/compact_causal_cnn_baseline/inputs/67_4.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=16fb9d4fc5ab49a1079f5b20b63c3f4b33016a0d0278859001286acbf06cfb47; field paths=train;validation;history;cell_id
.omo/evidence/compact_causal_cnn_baseline/inputs/67_6.pt,.omo\evidence\compact_causal_cnn_baseline\inputs,exact per-sequence IDs in binary_source_ids_default/escalated.csv,"live frames [0,3000)",True,True,False,False,see producer,see producer,UNKNOWN,False,CONSUMED_FOR_DEVELOPMENT,Existing binary payload source IDs; SHA256=31a7e1c6c0d548ad7283e33d1d4010a2fb22cd1f76239023dee45a7d528a09a4; field paths=train;validation;history;cell_id
